image,conf,x1,y1,x2,y2
image_0437.jpg,0.888,108,84,154,114
image_0441.jpg,0.949,213,114,260,170
image_0441.jpg,0.948,220,402,251,435
image_0441.jpg,0.945,57,236,128,310
image_0441.jpg,0.94,409,261,444,295
image_0441.jpg,0.933,158,407,213,438
image_0441.jpg,0.929,200,234,265,301
image_0441.jpg,0.915,439,307,503,369
image_0441.jpg,0.907,99,27,148,73
image_0441.jpg,0.903,146,109,185,144
image_0441.jpg,0.839,489,230,567,269
image_0441.jpg,0.835,441,275,528,353
image_0445.jpg,0.953,324,195,356,231
image_0445.jpg,0.935,248,199,281,243
image_0445.jpg,0.931,183,91,214,132
image_0445.jpg,0.926,392,330,482,414
image_0445.jpg,0.926,334,363,432,452
image_0445.jpg,0.924,86,317,158,387
image_0445.jpg,0.923,510,86,564,144
image_0445.jpg,0.91,301,291,400,387
image_0445.jpg,0.904,544,353,613,426
image_0445.jpg,0.895,511,148,563,185
image_0445.jpg,0.863,121,302,171,340
image_0445.jpg,0.843,73,311,119,349
image_0445.jpg,0.816,529,391,599,453
image_0445.jpg,0.779,352,287,422,359
image_0446.jpg,0.946,181,301,233,357
image_0446.jpg,0.937,84,188,117,239
image_0446.jpg,0.932,50,257,142,344
image_0446.jpg,0.906,247,335,322,406
image_0446.jpg,0.893,249,329,293,370
image_0446.jpg,0.876,195,247,266,303
image_0449.jpg,0.941,302,100,356,153
image_0449.jpg,0.916,546,39,603,92
image_0449.jpg,0.912,433,202,503,275
image_0449.jpg,0.894,471,195,531,254
image_0449.jpg,0.74,485,146,550,196
image_0449.jpg,0.656,477,181,564,247
image_0453.jpg,0.93,289,96,367,180
image_0453.jpg,0.899,149,293,244,350
image_0453.jpg,0.893,488,307,581,337
image_0453.jpg,0.852,331,381,414,419
image_0455.jpg,0.95,189,389,237,443
image_0455.jpg,0.938,259,228,294,261
image_0455.jpg,0.917,309,340,354,381
image_0455.jpg,0.878,537,107,604,132
image_0455.jpg,0.874,448,397,519,439
image_0455.jpg,0.874,140,285,202,343
image_0455.jpg,0.866,118,362,182,408
image_0455.jpg,0.823,291,190,364,264
image_0458.jpg,0.933,161,274,246,356
image_0458.jpg,0.926,460,193,530,260
image_0458.jpg,0.923,138,39,225,124
image_0458.jpg,0.904,107,250,158,298
image_0458.jpg,0.896,82,147,132,193
image_0458.jpg,0.871,184,46,276,135
image_0458.jpg,0.868,375,268,436,303
image_0458.jpg,0.863,138,222,172,266
image_0458.jpg,0.861,180,43,237,96
image_0458.jpg,0.853,113,194,153,233
image_0458.jpg,0.812,105,172,195,201
image_0459.jpg,0.964,246,76,322,156
image_0459.jpg,0.921,393,83,446,139
image_0459.jpg,0.904,94,218,123,274
image_0459.jpg,0.899,320,94,374,142
image_0459.jpg,0.896,527,263,614,355
image_0459.jpg,0.863,493,132,546,168
image_0459.jpg,0.857,324,250,369,299
image_0459.jpg,0.851,336,226,382,269
image_0460.jpg,0.946,25,316,115,402
image_0460.jpg,0.941,113,40,210,131
image_0460.jpg,0.912,327,242,368,280
image_0460.jpg,0.905,230,226,266,256
image_0460.jpg,0.892,492,80,532,116
image_0460.jpg,0.85,310,328,356,363
image_0460.jpg,0.846,102,347,168,384
image_0461.jpg,0.948,471,205,527,261
image_0461.jpg,0.936,373,367,404,398
image_0461.jpg,0.922,389,115,481,193
image_0461.jpg,0.921,394,261,445,300
image_0461.jpg,0.915,131,219,232,315
image_0461.jpg,0.9,35,341,80,384
image_0461.jpg,0.881,244,75,316,117
image_0461.jpg,0.865,411,42,460,60
image_0461.jpg,0.852,62,200,157,234
image_0461.jpg,0.781,159,211,238,248
image_0464.jpg,0.941,22,87,88,156
image_0464.jpg,0.931,437,30,508,100
image_0464.jpg,0.929,55,367,150,447
image_0464.jpg,0.925,319,197,389,265
image_0464.jpg,0.919,83,285,152,352
image_0464.jpg,0.894,417,343,453,388
image_0464.jpg,0.893,117,146,178,209
image_0464.jpg,0.893,106,159,144,195
image_0464.jpg,0.88,392,329,434,386
image_0464.jpg,0.846,83,170,132,213
image_0469.jpg,0.952,302,374,351,428
image_0469.jpg,0.951,544,386,599,437
image_0469.jpg,0.928,97,372,139,416
image_0469.jpg,0.919,198,432,232,477
image_0469.jpg,0.914,266,313,309,354
image_0469.jpg,0.909,492,232,549,260
image_0469.jpg,0.907,25,233,84,294
image_0469.jpg,0.882,380,203,442,252
image_0469.jpg,0.868,80,156,147,197
image_0473.jpg,0.941,381,222,475,318
image_0473.jpg,0.938,520,191,595,268
image_0473.jpg,0.937,431,378,462,413
image_0473.jpg,0.936,197,397,230,442
image_0473.jpg,0.931,267,246,301,296
image_0473.jpg,0.925,509,156,555,208
image_0473.jpg,0.922,226,141,263,182
image_0473.jpg,0.916,294,292,337,326
image_0473.jpg,0.907,98,428,145,469
image_0473.jpg,0.903,213,355,301,386
image_0473.jpg,0.894,421,150,463,180
image_0473.jpg,0.824,122,191,194,233
image_0473.jpg,0.806,98,155,170,220
image_0477.jpg,0.937,282,386,350,456
image_0477.jpg,0.937,276,185,364,268
image_0477.jpg,0.925,79,101,145,166
image_0477.jpg,0.922,568,372,621,418
image_0477.jpg,0.917,343,145,415,200
image_0477.jpg,0.878,311,356,346,397
image_0477.jpg,0.861,260,326,323,349
image_0477.jpg,0.841,134,58,193,100
image_0478.jpg,0.949,364,112,399,152
image_0478.jpg,0.939,286,343,346,403
image_0478.jpg,0.936,160,31,217,91
image_0478.jpg,0.913,114,79,185,148
image_0478.jpg,0.905,352,357,391,396
image_0478.jpg,0.893,289,312,345,369
image_0478.jpg,0.873,40,354,116,375
image_0478.jpg,0.872,65,204,107,226
image_0478.jpg,0.844,441,200,526,261
image_0478.jpg,0.823,173,314,233,346
image_0481.jpg,0.952,490,352,523,394
image_0481.jpg,0.942,526,198,619,285
image_0481.jpg,0.93,171,383,200,429
image_0481.jpg,0.865,29,191,101,233
image_0481.jpg,0.824,514,100,603,153
image_0482.jpg,0.941,317,235,379,295
image_0482.jpg,0.935,406,97,488,174
image_0482.jpg,0.926,552,60,590,111
image_0482.jpg,0.916,169,92,257,120
image_0482.jpg,0.913,223,185,262,222
image_0482.jpg,0.913,156,309,194,360
image_0482.jpg,0.884,362,256,410,304
image_0482.jpg,0.879,452,381,529,418
image_0482.jpg,0.843,338,92,413,154
image_0484.jpg,0.954,329,94,402,173
image_0484.jpg,0.94,380,229,477,319
image_0484.jpg,0.928,216,223,269,273
image_0484.jpg,0.926,552,177,607,221
image_0484.jpg,0.919,77,347,154,420
image_0484.jpg,0.918,221,397,265,443
image_0484.jpg,0.912,65,259,108,302
image_0484.jpg,0.91,98,310,170,378
image_0484.jpg,0.898,513,413,595,441
image_0484.jpg,0.881,493,372,531,408
image_0484.jpg,0.874,108,176,175,204
image_0484.jpg,0.853,502,379,552,425
image_0487.jpg,0.952,42,186,129,270
image_0487.jpg,0.941,272,140,328,193
image_0487.jpg,0.94,195,156,247,204
image_0487.jpg,0.936,521,176,573,232
image_0487.jpg,0.934,398,245,470,323
image_0487.jpg,0.934,243,212,304,274
image_0487.jpg,0.924,27,84,81,138
image_0487.jpg,0.921,247,402,300,454
image_0487.jpg,0.917,558,203,605,250
image_0487.jpg,0.91,199,335,280,407
image_0487.jpg,0.902,527,48,609,113
image_0487.jpg,0.901,199,70,239,107
image_0487.jpg,0.878,162,291,199,327
image_0487.jpg,0.818,153,327,222,366
image_0487.jpg,0.733,238,375,277,411
image_0489.jpg,0.944,435,233,517,317
image_0489.jpg,0.905,267,284,324,341
image_0489.jpg,0.882,55,283,110,313
image_0489.jpg,0.867,484,136,529,160
image_0489.jpg,0.864,456,77,507,118
image_0494.jpg,0.959,297,315,369,393
image_0494.jpg,0.947,67,200,120,250
image_0494.jpg,0.942,376,175,459,255
image_0494.jpg,0.941,402,97,470,170
image_0494.jpg,0.938,154,167,188,208
image_0494.jpg,0.938,577,157,630,213
image_0494.jpg,0.938,262,231,340,283
image_0494.jpg,0.928,495,10,592,98
image_0494.jpg,0.917,183,280,239,312
image_0494.jpg,0.917,541,342,583,384
image_0494.jpg,0.913,91,302,149,359
image_0494.jpg,0.905,335,383,383,421
image_0494.jpg,0.905,68,77,107,115
image_0494.jpg,0.887,501,360,544,401
image_0494.jpg,0.857,521,385,572,420
image_0494.jpg,0.841,555,71,626,111
image_0495.jpg,0.961,300,183,367,252
image_0495.jpg,0.96,106,291,180,369
image_0495.jpg,0.942,222,122,281,182
image_0495.jpg,0.939,543,358,586,400
image_0495.jpg,0.925,219,26,276,80
image_0495.jpg,0.918,95,412,138,458
image_0495.jpg,0.908,389,173,453,236
image_0495.jpg,0.908,240,405,272,463
image_0495.jpg,0.895,252,229,307,266
image_0495.jpg,0.893,183,158,229,197
image_0495.jpg,0.89,430,377,493,430
image_0495.jpg,0.887,330,376,434,407
image_0495.jpg,0.793,132,364,174,391
image_0496.jpg,0.935,176,40,243,106
image_0496.jpg,0.935,447,206,495,235
image_0496.jpg,0.93,476,106,530,135
image_0496.jpg,0.924,133,76,183,122
image_0496.jpg,0.922,308,164,392,246
image_0496.jpg,0.915,393,97,444,142
image_0496.jpg,0.904,8,8,104,99
image_0496.jpg,0.899,233,354,313,427
image_0496.jpg,0.88,228,395,273,430
image_0496.jpg,0.873,309,131,371,190
image_0496.jpg,0.824,513,48,602,68
image_0496.jpg,0.637,55,37,138,76
image_0497.jpg,0.948,130,171,184,220
image_0497.jpg,0.941,529,53,610,124
image_0497.jpg,0.938,304,337,403,435
image_0497.jpg,0.922,448,126,496,173
image_0497.jpg,0.907,254,263,300,300
image_0497.jpg,0.904,412,165,447,197
image_0497.jpg,0.899,252,213,343,257
image_0497.jpg,0.89,119,312,170,358
image_0497.jpg,0.809,481,295,520,321
image_0498.jpg,0.95,306,370,361,421
image_0498.jpg,0.948,477,46,537,106
image_0498.jpg,0.942,172,99,258,182
image_0498.jpg,0.939,238,197,285,241
image_0498.jpg,0.937,55,63,92,119
image_0498.jpg,0.937,352,239,421,310
image_0498.jpg,0.937,568,200,623,251
image_0498.jpg,0.936,200,351,285,432
image_0498.jpg,0.908,95,396,131,438
image_0498.jpg,0.904,60,229,98,265
image_0498.jpg,0.886,281,418,339,457
image_0498.jpg,0.576,243,406,288,440
image_0501.jpg,0.933,155,38,226,105
image_0501.jpg,0.929,72,189,137,251
image_0501.jpg,0.925,78,326,150,396
image_0501.jpg,0.918,561,263,612,316
image_0501.jpg,0.899,172,92,224,132
image_0501.jpg,0.891,552,236,595,292
image_0501.jpg,0.887,69,298,104,354
image_0501.jpg,0.885,348,208,399,260
image_0501.jpg,0.863,462,373,531,432
image_0504.jpg,0.94,476,390,546,461
image_0504.jpg,0.938,78,24,169,108
image_0504.jpg,0.917,152,242,196,286
image_0504.jpg,0.901,213,132,257,170
image_0504.jpg,0.867,492,58,579,113
image_0521.jpg,0.959,521,338,597,420
image_0521.jpg,0.952,297,101,352,160
image_0521.jpg,0.945,208,51,264,103
image_0521.jpg,0.935,443,277,530,359
image_0521.jpg,0.928,343,259,389,310
image_0521.jpg,0.923,556,123,600,173
image_0521.jpg,0.922,277,307,367,390
image_0521.jpg,0.908,31,286,115,364
image_0521.jpg,0.908,38,375,80,415
image_0521.jpg,0.904,160,175,204,203
image_0521.jpg,0.887,152,381,197,420
image_0521.jpg,0.884,502,215,604,247
image_0521.jpg,0.856,92,341,144,385
image_0521.jpg,0.846,61,233,104,269
image_0521.jpg,0.817,94,249,135,291
image_0521.jpg,0.643,66,266,135,309
image_0521.jpg,0.573,63,240,112,286
image_0524.jpg,0.919,71,263,112,312
image_0524.jpg,0.918,427,148,488,207
image_0524.jpg,0.916,421,189,472,243
image_0524.jpg,0.901,59,354,101,394
image_0531.jpg,0.959,239,400,287,457
image_0531.jpg,0.943,376,54,431,83
image_0531.jpg,0.927,220,297,258,336
image_0531.jpg,0.926,590,91,640,122
image_0531.jpg,0.914,443,178,490,222
image_0531.jpg,0.899,517,288,559,328
image_0531.jpg,0.886,305,210,351,243
image_0541.jpg,0.958,409,42,498,127
image_0541.jpg,0.954,470,77,528,138
image_0541.jpg,0.947,383,117,443,177
image_0541.jpg,0.939,140,329,222,409
image_0541.jpg,0.932,212,255,250,300
image_0541.jpg,0.919,267,242,351,322
image_0541.jpg,0.915,499,196,581,271
image_0541.jpg,0.909,425,240,465,278
image_0541.jpg,0.909,237,85,290,123
image_0541.jpg,0.898,82,238,119,267
image_0541.jpg,0.855,163,88,261,156
image_0541.jpg,0.855,537,242,586,289
image_0541.jpg,0.603,306,248,367,318
image_0542.jpg,0.948,308,169,376,237
image_0542.jpg,0.941,541,42,607,106
image_0542.jpg,0.937,539,149,611,226
image_0542.jpg,0.932,168,113,224,141
image_0542.jpg,0.925,529,324,584,355
image_0542.jpg,0.918,110,219,163,259
image_0542.jpg,0.911,260,32,309,72
image_0542.jpg,0.908,446,107,546,196
image_0542.jpg,0.887,180,162,215,192
image_0542.jpg,0.882,429,85,486,138
image_0542.jpg,0.839,265,122,356,145
image_0542.jpg,0.663,471,87,513,126
image_0542.jpg,0.624,149,198,213,225
image_0543.jpg,0.95,555,208,612,260
image_0543.jpg,0.929,163,344,206,397
image_0543.jpg,0.918,355,244,440,295
image_0543.jpg,0.913,254,101,290,137
image_0543.jpg,0.856,332,77,428,110
image_0544.jpg,0.953,301,197,333,239
image_0544.jpg,0.931,228,360,263,403
image_0544.jpg,0.907,483,317,538,357
image_0544.jpg,0.888,260,289,331,321
image_0544.jpg,0.88,369,398,435,423
image_0544.jpg,0.872,401,313,474,353
image_0544.jpg,0.851,351,210,408,248
image_0548.jpg,0.936,331,214,428,308
image_0548.jpg,0.934,279,94,333,126
image_0548.jpg,0.925,502,57,593,137
image_0548.jpg,0.916,47,128,119,185
image_0548.jpg,0.915,208,237,239,286
image_0548.jpg,0.911,405,52,486,130
image_0548.jpg,0.904,82,226,139,265
image_0548.jpg,0.886,381,288,454,343
image_0548.jpg,0.858,80,177,131,211
image_0548.jpg,0.847,501,39,557,78
image_0548.jpg,0.748,429,39,478,80
image_0553.jpg,0.949,285,372,318,417
image_0553.jpg,0.939,149,43,231,126
image_0553.jpg,0.934,197,217,234,270
image_0553.jpg,0.929,467,300,519,348
image_0553.jpg,0.922,24,61,93,129
image_0553.jpg,0.909,148,318,192,357
image_0553.jpg,0.908,389,55,474,136
image_0553.jpg,0.902,512,282,580,344
image_0553.jpg,0.901,88,372,125,403
image_0553.jpg,0.869,545,369,612,433
image_0553.jpg,0.864,516,312,584,373
image_0553.jpg,0.846,369,188,425,214
image_0553.jpg,0.529,548,359,614,382
image_0554.jpg,0.954,117,254,215,347
image_0554.jpg,0.953,495,244,566,318
image_0554.jpg,0.947,122,380,176,431
image_0554.jpg,0.939,118,159,207,245
image_0554.jpg,0.92,383,124,430,169
image_0554.jpg,0.9,389,343,481,361
image_0554.jpg,0.893,54,322,131,391
image_0554.jpg,0.892,152,424,202,468
image_0554.jpg,0.878,556,318,614,359
image_0554.jpg,0.876,525,339,569,371
image_0554.jpg,0.876,328,271,380,316
image_0554.jpg,0.875,436,156,490,194
image_0554.jpg,0.865,328,83,403,108
image_0554.jpg,0.823,270,29,352,90
image_0554.jpg,0.81,281,74,349,134
image_0562.jpg,0.947,406,200,496,287
image_0562.jpg,0.943,106,358,158,415
image_0562.jpg,0.937,297,294,330,325
image_0562.jpg,0.929,336,345,403,412
image_0562.jpg,0.929,320,206,411,290
image_0562.jpg,0.926,172,33,231,92
image_0562.jpg,0.926,218,301,319,396
image_0562.jpg,0.925,413,101,449,141
image_0562.jpg,0.921,131,178,206,250
image_0562.jpg,0.921,380,52,446,118
image_0562.jpg,0.919,523,148,557,204
image_0562.jpg,0.913,71,102,106,138
image_0562.jpg,0.907,557,168,590,204
image_0562.jpg,0.877,407,157,447,188
image_0562.jpg,0.853,386,170,426,205
image_0570.jpg,0.95,69,345,167,438
image_0570.jpg,0.948,187,269,284,365
image_0570.jpg,0.948,118,176,151,212
image_0570.jpg,0.948,15,45,90,126
image_0570.jpg,0.938,424,368,506,445
image_0570.jpg,0.927,494,169,578,249
image_0570.jpg,0.908,191,196,270,271
image_0570.jpg,0.904,568,420,619,451
image_0570.jpg,0.896,494,92,575,123
image_0570.jpg,0.892,443,178,503,236
image_0570.jpg,0.87,309,394,370,432
image_0570.jpg,0.858,192,35,256,96
image_0570.jpg,0.855,47,239,100,264
image_0570.jpg,0.848,399,210,476,241
image_0570.jpg,0.78,230,379,272,407
image_0572.jpg,0.925,62,221,108,264
image_0572.jpg,0.92,447,143,517,211
image_0572.jpg,0.891,482,60,546,119
image_0572.jpg,0.886,150,287,227,323
image_0573.jpg,0.921,567,153,624,192
image_0573.jpg,0.916,205,119,240,157
image_0573.jpg,0.907,53,427,109,478
image_0573.jpg,0.894,97,111,161,174
image_0573.jpg,0.872,202,155,270,206
image_0573.jpg,0.87,203,193,273,253
image_0573.jpg,0.869,479,113,532,161
image_0573.jpg,0.846,168,157,210,186
image_0574.jpg,0.941,380,126,415,167
image_0574.jpg,0.94,24,341,119,430
image_0574.jpg,0.935,423,340,483,401
image_0574.jpg,0.932,532,99,611,158
image_0574.jpg,0.93,360,385,435,437
image_0574.jpg,0.927,177,231,235,265
image_0574.jpg,0.918,561,35,600,73
image_0574.jpg,0.905,546,229,589,268
image_0574.jpg,0.9,377,166,428,198
image_0574.jpg,0.876,92,265,171,304
image_0574.jpg,0.856,239,286,299,312
image_0574.jpg,0.815,375,338,424,375
image_0574.jpg,0.767,317,289,398,340
image_0574.jpg,0.701,347,317,419,379
image_0575.jpg,0.957,497,294,547,350
image_0575.jpg,0.948,31,81,107,164
image_0575.jpg,0.944,451,333,503,389
image_0575.jpg,0.928,151,60,223,131
image_0575.jpg,0.914,485,182,553,248
image_0579.jpg,0.94,173,92,240,154
image_0579.jpg,0.928,150,213,196,268
image_0579.jpg,0.927,313,387,391,469
image_0579.jpg,0.926,91,167,174,245
image_0579.jpg,0.914,441,223,519,296
image_0579.jpg,0.868,461,271,500,322
image_0579.jpg,0.864,307,179,403,219
image_0579.jpg,0.863,91,364,130,403
image_0579.jpg,0.83,359,344,455,380
image_0579.jpg,0.82,547,49,592,92
image_0579.jpg,0.817,521,30,620,65
image_0579.jpg,0.796,295,203,352,254
image_0579.jpg,0.791,48,341,124,394
image_0579.jpg,0.693,319,213,353,254
image_0581.jpg,0.96,346,197,419,275
image_0581.jpg,0.936,160,86,215,116
image_0581.jpg,0.922,168,388,220,437
image_0581.jpg,0.908,309,227,345,279
image_0581.jpg,0.908,349,141,387,171
image_0581.jpg,0.893,197,327,287,350
image_0581.jpg,0.888,502,125,539,162
image_0581.jpg,0.887,139,206,209,238
image_0581.jpg,0.847,57,325,143,364
image_0581.jpg,0.826,500,151,582,188
image_0587.jpg,0.946,245,27,317,104
image_0587.jpg,0.932,542,133,628,217
image_0587.jpg,0.929,336,245,434,337
image_0587.jpg,0.925,212,242,242,293
image_0587.jpg,0.917,137,116,166,170
image_0587.jpg,0.916,402,295,435,337
image_0587.jpg,0.915,309,88,344,118
image_0587.jpg,0.888,352,342,389,370
image_0587.jpg,0.888,587,348,632,381
image_0587.jpg,0.881,380,214,428,244
image_0587.jpg,0.825,173,83,265,123
image_0588.jpg,0.928,349,145,386,187
image_0588.jpg,0.927,155,178,184,221
image_0588.jpg,0.925,408,120,472,180
image_0588.jpg,0.922,190,335,223,366
image_0588.jpg,0.919,295,191,348,241
image_0588.jpg,0.804,26,341,117,379
image_0590.jpg,0.958,380,250,410,290
image_0590.jpg,0.931,278,330,328,384
image_0590.jpg,0.92,53,254,137,335
image_0590.jpg,0.891,490,410,530,444
image_0590.jpg,0.862,63,245,103,277
image_0590.jpg,0.86,28,340,98,387
image_0590.jpg,0.847,397,390,489,467
image_0590.jpg,0.593,407,391,469,438
image_0593.jpg,0.947,503,312,602,333
image_0593.jpg,0.936,516,100,562,153
image_0593.jpg,0.914,574,72,626,124
image_0593.jpg,0.888,396,226,440,280
image_0593.jpg,0.885,279,323,320,351
image_0593.jpg,0.723,381,245,415,277
image_0594.jpg,0.956,445,242,474,283
image_0594.jpg,0.938,166,108,240,181
image_0594.jpg,0.936,282,384,360,460
image_0594.jpg,0.918,585,135,640,181
image_0594.jpg,0.913,575,271,630,317
image_0594.jpg,0.912,416,280,474,319
image_0594.jpg,0.911,373,285,407,341
image_0594.jpg,0.911,573,354,612,389
image_0594.jpg,0.9,511,94,555,132
image_0594.jpg,0.9,470,345,509,382
image_0594.jpg,0.891,43,379,121,450
image_0594.jpg,0.879,541,119,585,151
image_0594.jpg,0.852,283,346,328,389
image_0597.jpg,0.943,490,17,576,100
image_0597.jpg,0.941,158,272,215,327
image_0597.jpg,0.94,484,287,545,346
image_0597.jpg,0.938,301,43,353,91
image_0597.jpg,0.929,33,19,110,92
image_0597.jpg,0.927,410,97,484,164
image_0597.jpg,0.923,526,313,584,373
image_0597.jpg,0.921,81,103,163,154
image_0597.jpg,0.906,99,205,152,235
image_0597.jpg,0.906,582,271,622,313
image_0597.jpg,0.867,87,233,168,309
image_0597.jpg,0.846,333,98,416,163
image_0597.jpg,0.835,439,164,480,201
image_0597.jpg,0.83,119,56,169,82
image_0597.jpg,0.782,492,69,569,126
image_0598.jpg,0.945,226,206,275,261
image_0598.jpg,0.935,130,134,205,208
image_0598.jpg,0.935,287,271,340,323
image_0598.jpg,0.931,153,360,253,458
image_0598.jpg,0.924,325,198,381,234
image_0598.jpg,0.916,372,380,426,436
image_0598.jpg,0.907,338,351,395,380
image_0598.jpg,0.869,117,78,188,134
image_0598.jpg,0.545,160,84,191,123
image_0600.jpg,0.947,117,310,149,349
image_0600.jpg,0.927,534,300,570,349
image_0600.jpg,0.919,349,162,438,242
image_0600.jpg,0.906,222,237,278,279
image_0600.jpg,0.897,171,359,240,380
image_0600.jpg,0.893,361,397,404,437
image_0600.jpg,0.864,191,227,239,259
image_0602.jpg,0.929,541,312,578,350
image_0602.jpg,0.925,226,88,277,116
image_0602.jpg,0.881,143,61,197,106
image_0602.jpg,0.849,178,275,240,320
image_0607.jpg,0.941,165,171,199,205
image_0607.jpg,0.93,533,394,608,466
image_0607.jpg,0.92,395,197,465,258
image_0607.jpg,0.918,276,216,359,296
image_0607.jpg,0.918,463,58,496,102
image_0607.jpg,0.916,538,119,578,157
image_0607.jpg,0.903,227,346,277,388
image_0607.jpg,0.899,89,337,188,370
image_0607.jpg,0.892,450,432,506,477
image_0607.jpg,0.885,52,210,110,264
image_0608.jpg,0.947,76,342,171,433
image_0608.jpg,0.944,438,304,534,393
image_0608.jpg,0.942,77,23,173,111
image_0608.jpg,0.94,465,114,538,193
image_0608.jpg,0.924,236,354,321,377
image_0608.jpg,0.915,558,263,624,317
image_0608.jpg,0.88,200,210,274,253
image_0608.jpg,0.876,308,117,357,157
image_0608.jpg,0.853,502,388,578,421
image_0608.jpg,0.846,390,328,434,352
image_0608.jpg,0.785,541,369,606,417
image_0608.jpg,0.661,447,121,495,145
image_0617.jpg,0.946,514,13,587,92
image_0617.jpg,0.937,497,106,585,189
image_0617.jpg,0.932,402,334,478,408
image_0617.jpg,0.93,456,69,488,122
image_0617.jpg,0.925,396,384,446,431
image_0617.jpg,0.923,123,47,210,125
image_0617.jpg,0.921,476,307,541,365
image_0617.jpg,0.914,371,74,465,109
image_0617.jpg,0.91,95,146,142,190
image_0617.jpg,0.896,214,297,308,360
image_0617.jpg,0.892,355,140,393,168
image_0617.jpg,0.879,317,265,361,297
image_0617.jpg,0.875,19,218,87,246
image_0617.jpg,0.871,175,185,217,222
image_0619.jpg,0.934,375,262,415,303
image_0619.jpg,0.933,160,348,236,422
image_0619.jpg,0.932,555,374,626,442
image_0619.jpg,0.93,430,304,507,327
image_0619.jpg,0.903,395,49,435,87
image_0619.jpg,0.902,140,407,193,450
image_0619.jpg,0.896,166,66,234,104
image_0619.jpg,0.879,413,137,469,176
image_0619.jpg,0.865,265,107,311,149
image_0619.jpg,0.856,454,72,516,101
image_0619.jpg,0.853,62,412,121,447
image_0619.jpg,0.822,494,279,560,322
image_0628.jpg,0.943,299,284,365,347
image_0628.jpg,0.934,318,241,383,306
image_0628.jpg,0.932,474,167,526,200
image_0628.jpg,0.93,137,184,180,238
image_0628.jpg,0.93,555,349,607,387
image_0628.jpg,0.923,394,341,464,411
image_0628.jpg,0.921,472,57,533,119
image_0628.jpg,0.919,195,83,248,133
image_0628.jpg,0.914,87,133,125,172
image_0628.jpg,0.91,454,231,536,302
image_0628.jpg,0.869,177,141,212,173
image_0628.jpg,0.851,212,330,289,372
image_0628.jpg,0.834,332,150,374,185
image_0628.jpg,0.799,192,128,247,174
image_0628.jpg,0.75,254,248,347,272
image_0630.jpg,0.935,589,147,639,198
image_0630.jpg,0.934,73,376,161,462
image_0630.jpg,0.928,166,215,264,311
image_0630.jpg,0.925,275,325,320,379
image_0630.jpg,0.916,296,80,351,129
image_0630.jpg,0.913,255,143,300,184
image_0630.jpg,0.91,207,374,262,427
image_0630.jpg,0.87,150,399,195,437
image_0630.jpg,0.798,291,376,387,423
image_0630.jpg,0.725,182,362,237,415
image_0637.jpg,0.935,197,122,248,171
image_0637.jpg,0.933,408,345,437,391
image_0637.jpg,0.921,326,200,381,250
image_0637.jpg,0.906,84,100,136,145
image_0637.jpg,0.884,130,113,200,151
image_0637.jpg,0.884,160,358,237,416
image_0637.jpg,0.872,73,231,158,298
image_0637.jpg,0.869,242,177,309,227
image_0650.jpg,0.944,536,36,626,122
image_0650.jpg,0.94,423,400,480,460
image_0650.jpg,0.939,369,93,460,177
image_0650.jpg,0.938,467,287,548,341
image_0650.jpg,0.924,77,118,151,190
image_0650.jpg,0.914,553,232,599,274
image_0650.jpg,0.897,132,297,187,352
image_0650.jpg,0.893,90,397,133,429
image_0651.jpg,0.95,72,366,162,453
image_0651.jpg,0.95,363,263,396,307
image_0651.jpg,0.94,211,189,281,263
image_0651.jpg,0.937,454,274,556,369
image_0651.jpg,0.936,76,216,130,266
image_0651.jpg,0.921,353,366,390,419
image_0651.jpg,0.917,186,130,236,168
image_0651.jpg,0.906,307,57,384,132
image_0651.jpg,0.899,465,256,509,299
image_0651.jpg,0.894,68,174,99,220
image_0651.jpg,0.889,30,314,95,375
image_0651.jpg,0.877,275,124,343,145
image_0653.jpg,0.943,70,367,106,423
image_0653.jpg,0.943,537,368,618,446
image_0653.jpg,0.922,253,251,346,295
image_0653.jpg,0.823,32,74,90,105
image_0653.jpg,0.798,54,91,148,130
image_0659.jpg,0.956,509,335,563,389
image_0659.jpg,0.947,266,131,320,183
image_0659.jpg,0.946,150,289,250,385
image_0659.jpg,0.936,338,124,428,208
image_0659.jpg,0.933,262,253,315,309
image_0659.jpg,0.928,313,179,388,250
image_0659.jpg,0.925,384,69,435,116
image_0659.jpg,0.915,45,369,106,428
image_0659.jpg,0.897,563,89,616,135
image_0659.jpg,0.891,300,341,400,368
image_0659.jpg,0.858,238,180,323,214
image_0659.jpg,0.857,528,81,593,151
image_0659.jpg,0.853,430,331,501,401
image_0659.jpg,0.818,297,324,347,360
image_0659.jpg,0.727,409,347,460,400
image_0665.jpg,0.952,452,213,521,287
image_0665.jpg,0.949,426,94,512,178
image_0665.jpg,0.944,121,301,215,393
image_0665.jpg,0.938,318,165,410,252
image_0665.jpg,0.934,579,275,616,325
image_0665.jpg,0.915,214,194,254,233
image_0665.jpg,0.9,97,200,133,235
image_0665.jpg,0.897,66,192,123,250
image_0665.jpg,0.82,303,75,364,105
image_0666.jpg,0.929,252,62,313,121
image_0666.jpg,0.924,145,125,207,186
image_0666.jpg,0.922,363,109,411,154
image_0666.jpg,0.92,410,182,461,231
image_0666.jpg,0.92,94,246,162,320
image_0666.jpg,0.912,452,415,500,448
image_0666.jpg,0.911,174,315,205,364
image_0666.jpg,0.911,153,264,209,304
